label,expected_prediction,expected_confidence,expected_correct,source_port,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length_1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
Web Attack  Brute Force,Web Attack  Brute Force,0.67,True,39816,80,6,5160723,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.775085196015,1720241,2978958.523,5160046,112,5160723,2580361.5,3648224.807,5160046,677.000000001,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.581313896997,0.193771299003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  Brute Force,Web Attack  Brute Force,0.58,True,52440,80,6,5973309,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.669645585003,1991103,3447926.007,5972425,131,5973309,2986654.5,4222517.135,5972425,884.000000001,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.502234189007,0.167411396003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  Brute Force,Web Attack  Brute Force,0.92,True,44906,80,6,5587804,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.715844722014,1862601.333,3225421.277,5586997,85.0000000001,5587804,2793902,3950032.83,5586997,807,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.536883541004,0.17896118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  Sql Injection,BENIGN,0.86,False,36212,80,6,5012479,6,4,600,4149,600,0,100,244.9489743,2701,0,1037.25,1302.376642,947.435390802,1.995020827,556942.1111,1666209.939,5000160,3.00000000006,5012479,1002495.8,2234766.928,5000160,3,11118,3706,5627.995291,10187,51.0000000001,0,0,0,0,199.999999999,136,1.197012496,0.798008330999,0,2701,431.7272727,877.6008308,770183.2182,0,0,0,1,0,0,0,0,0,474.9,100,1037.25,199.999999999,0,0,0,0,0,0,6,600,4,4149,29200,236,1,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  Sql Injection,DoS GoldenEye,0.82,False,36202,80,6,5086516,5,4,600,4149,600,0,120,268.3281573,4149,0,1037.25,2074.5,933.6449546,1.76938399501,635814.5,1765197.44,5003905,4.00000000003,82611,20652.75,40435.10527,81303,4.0000000007,5086374,1695458,2866512.802,5005103,847,0,0,0,0,167.999999998,136,0.982991108001,0.786392887001,0,4149,474.9,1304.645584,1702100.1,0,0,0,1,0,0,0,0,0,527.6666667,120,1037.25,167.999999998,0,0,0,0,0,0,5,600,4,4149,29200,236,1,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  Sql Injection,Web Attack  Sql Injection,0.54,True,36200,80,6,43.0000000019,1,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,46511.62791,43.0000000002,4.65661287308e-10,43.0000000019,43.0000000001,1.86264514923e-09,0,0,1.86264514923e-09,0,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,31.9999999981,31.9999999999,23255.81395,23255.81395,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,31.9999999981,0,0,0,0,0,0,1,0,1,1.70985003933e-10,258,235,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  Sql Injection,Web Attack  Sql Injection,0.69,True,36244,80,6,5009163,4,4,599,2021,599,0,149.75,299.5,2021,0,505.25,1010.5,523.041474201,1.597073204,715594.7143,1890923.412,5003805,56.0000000003,5358,1786,2252.041074,4381,343,5009082,1669694,2888011.439,5004482,952,0,0,0,0,135.999999999,136,0.798536602015,0.798536602003,0,2021,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,1,327.5,149.75,505.25,135.999999999,0,0,0,0,0,0,4,599,4,2021,29200,236,1,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  XSS,BENIGN,0.56,False,58496,80,6,5439782,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.735323585002,1813260.667,3139855.094,5438853,33.0000000002,5439782,2719891,3845192.936,5438853,929,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.551492688006,0.183830896001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  XSS,BENIGN,0.74,False,33580,80,6,315.000000002,2,0,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,6349.206349,315,4.65661287308e-10,315.000000002,315,315,315,0,315,315.000000001,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,63.9999999992,0,6349.206349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63.9999999992,0,0,0,0,0,0,2,0,0,1.70985003933e-10,1439,-1,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  XSS,Web Attack  XSS,0.69,True,33580,80,6,69421747,204,109,48783,183586,585,0,239.1323529,252.3465776,1869,0,1684.275229,415.6562832,3347.207612,4.50867362901,222505.5994,452207.5062,4839753,4.00000000003,69400000,341964.3498,523248.3851,4839753,444,69400000,642792.787,571483.6964,4840595,4,0,0,0,0,6536,3496,2.93856044902,1.570113181,0,1869,740.0286624,759.3952461,576681.1398,0,0,0,1,0,0,0,0,0,742.3929712,239.1323529,1684.275229,6536,0,0,0,0,0,0,204,48783,109,183586,29200,1149,101,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  XSS,Web Attack  XSS,0.72,True,35924,80,6,5331063,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.750319401996,1777021,3077110.384,5330162,144,5331063,2665531.5,3768356.592,5330162,901.000000001,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.562739551024,0.187579850002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  XSS,Web Attack  XSS,0.45,True,59246,80,6,5660845,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.706608288994,1886948.333,3267370.684,5659783,188,5660845,2830422.5,4001319.992,5659783,1062,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.529956217004,0.176652072001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  XSS,Web Attack  XSS,0.92,True,59624,80,6,5329233,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.750577053012,1776411,3076063.361,5328343,125,5329233,2664616.5,3767078.143,5328343,890,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.56293279001,0.187644263003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
Web Attack  XSS,Web Attack  XSS,0.48,True,60558,80,6,5518740,3,1,0,1.96450855583e-10,0,0,0,0,0,0,0,0,6.98491930962e-10,0.724803125006,1839580,3185570.536,5517960,125,5518740,2759370,3901235.391,5517960,780.000000001,0,6.98491930962e-10,2.32830643654e-10,9.31322574615e-10,5.82076609135e-10,0,0,0,0,103.999999998,39.9999999999,0.543602344012,0.181200781001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.999999998,0,0,0,0,0,0,3,0,1,1.70985003933e-10,29200,28960,0,32,0,0,0,0,0,3.49245965481e-10,1.86264514923e-09,1.86264514923e-09
